"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"47","07365748","International Journal of Developmental Neuroscience","International Journal of Developmental Neuroscience","A review of gene linkage, association and expression studies in autism and an assessment of convergent evidence","contributor first_author true given_name Mao Sheng surname Yang first_author false given_name Michael surname Gill","25","2","69","2007","full_text","10.1016/j.ijdevneu.2006.12.002","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"4","1570677X","Economics & Human Biology","Economics & Human Biology","Nature, nurture and socioeconomic policy—What can we learn from molecular genetics?","contributor first_author true given_name Petter surname Lundborg first_author false given_name Anders surname Stenberg","8","3","320","2010","full_text","10.1016/j.ehb.2010.08.002","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"18","0036-8075 1095-9203","Science","Science","Improving Validation Practices in ""Omics"" Research","contributor first_author true given_name J. P. A. surname Ioannidis first_author false given_name M. J. surname Khoury","334","6060","1230","2011","full_text","10.1126/science.1211811","h"
"fl_count","issn","journal_title","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","01051873","Contact Dermatitis","The p-value - a well-understood and properly used statistical concept?","contributor first_author true given_name Oliver surname Kuss first_author false given_name Andreas surname Stang","66","1","1","2012","full_text","10.1111/j.1600-0536.2011.02002.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","03766357","Behavioural Processes","Behavioural Processes","Comparative psychology and the grand challenge of drug discovery in psychiatry and neurodegeneration","contributor first_author true given_name Dani surname Brunner first_author false given_name Fuat surname Balcı first_author false given_name Elliot A. surname Ludvig","89","2","187","2012","full_text","10.1016/j.beproc.2011.10.011","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"23","1744-9561 1744-957X","Biology Letters","Biology Letters","Meta-analysis in applied ecology","contributor first_author true given_name G. surname Stewart","6","1","78","2010","full_text","10.1098/rsbl.2009.0546","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","0013-9580 1528-1167","Epilepsia","Epilepsia","Hypotheses, tests, methods, and innovation: The balancing act in research","contributor first_author true given_name Anne T. surname Berg","0","0","070916052732004","2007","full_text","10.1111/j.1528-1167.2007.01312.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"2","0306-5251 1365-2125","British Journal of Clinical Pharmacology","Br J Clin Pharmacol","Plagiarism ? please don't copy","contributor first_author true given_name J. K. surname Aronson","64","4","403","2007","full_text","10.1111/j.1365-2125.2007.03042.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"5","0167-6806 1573-7217","Breast Cancer Research and Treatment","Breast Cancer Res Treat","Consensus genes of the literature to predict breast cancer recurrence","contributor first_author true given_name Martin surname Lauss first_author false given_name Albert surname Kriegner first_author false given_name Klemens surname Vierlinger first_author false given_name Ilhami surname Visne first_author false given_name Ahmet surname Yildiz first_author false given_name Erkan surname Dilaveroglu first_author false given_name Christa surname Noehammer","110","2","235","2008","full_text","10.1007/s10549-007-9716-3","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"31","0957-5243 1573-7225","Cancer Causes & Control","Cancer Causes Control","The epidemiology of triple-negative breast cancer, including race","contributor first_author true given_name Katrina F. surname Trivers first_author false given_name Mary Jo surname Lund first_author false given_name Peggy L. surname Porter first_author false given_name Jonathan M. surname Liff first_author false given_name Elaine W. surname Flagg first_author false given_name Ralph J. surname Coates first_author false given_name J. William surname Eley","20","7","1071","2009","full_text","10.1007/s10552-009-9331-1","h"
"fl_count","issn","journal_title","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","00142972","European Journal of Clinical Investigation","Published articles should not be dead and buried: introducing research updates","contributor first_author true given_name John P. A. surname Ioannidis first_author false given_name Athina surname Tatsioni first_author false given_name Fotini B. surname Karassa","40","9","767","2010","full_text","10.1111/j.1365-2362.2010.02350.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"50","0340-5761 1432-0738","Archives of Toxicology","Arch Toxicol","Towards a unifying, systems biology understanding of large-scale cellular death and destruction caused by poorly liganded iron: Parkinson’s, Huntington’s, Alzheimer’s, prions, bactericides, chemical toxicology and others as examples","contributor first_author true given_name Douglas B. surname Kell","84","11","825","2010","full_text","10.1007/s00204-010-0577-x","h"
"fl_count","issn","journal_title","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"32","13561294","Journal of Evaluation in Clinical Practice","Interpretation of tests of heterogeneity and bias in meta-analysis","contributor first_author true given_name John P. A. surname Ioannidis","14","5","951","2008","full_text","10.1111/j.1365-2753.2008.00986.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"3","0393-2990 1573-7284","European Journal of Epidemiology","Eur J Epidemiol","Strengthening the reporting of genetic risk prediction studies (GRIPS): explanation and elaboration","contributor first_author true given_name A. Cecile J. W. surname Janssens first_author false given_name John P. A. surname Ioannidis first_author false given_name Sara surname Bedrosian first_author false given_name Paolo surname Boffetta first_author false given_name Siobhan M. surname Dolan first_author false given_name Nicole surname Dowling first_author false given_name Isabel surname Fortier first_author false given_name Andrew N. surname Freedman first_author false given_name Jeremy M. surname Grimshaw first_author false given_name Jeffrey surname Gulcher first_author false given_name Marta surname Gwinn first_author false given_name Mark A. surname Hlatky first_author false given_name Holly surname Janes first_author false given_name Peter surname Kraft first_author false given_name Stephanie surname Melillo first_author false given_name Christopher J. surname O’Donnell first_author false given_name Michael J. surname Pencina first_author false given_name David surname Ransohoff first_author false given_name Sheri D. surname Schully first_author false given_name Daniela surname Seminara first_author false given_name Deborah M. surname Winn first_author false given_name Caroline F. surname Wright first_author false given_name Cornelia M. surname Duijn first_author false given_name Julian surname Little first_author false given_name Muin J. surname Khoury","26","4","313","2011","full_text","10.1007/s10654-011-9551-z","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"4","1467-5463 1477-4054","Briefings in Bioinformatics","Briefings in Bioinformatics","Validation in Genetic Association Studies","contributor first_author true given_name I. R. surname Konig","12","3","253","2011","full_text","10.1093/bib/bbq074","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","1467-5463 1477-4054","Briefings in Bioinformatics","Briefings in Bioinformatics","Editorial","contributor first_author true given_name A.-L. surname Boulesteix","12","3","187","2011","full_text","10.1093/bib/bbr027","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","1040-2446","Academic Medicine","Academic Medicine","Commentary: Will Academia Embrace Comparative Effectiveness Research?","contributor first_author true given_name Michael S. surname Lauer","86","6","671","2011","full_text","10.1097/ACM.0b013e318217d6e6","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"2","19341482","PM&R","PM&R","The Problem of Multiple Testing","contributor first_author true given_name Kristin L. surname Sainani","1","12","1098","2009","full_text","10.1016/j.pmrj.2009.10.004","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"2","01918869","Personality and Individual Differences","Personality and Individual Differences","Digit ratio (2D:4D) and sex-role orientation: Further evidence and meta-analysis","contributor first_author true given_name Martin surname Voracek first_author false given_name Jakob surname Pietschnig first_author false given_name Ingo W. surname Nader first_author false given_name Stefan surname Stieger","51","4","417","2011","full_text","10.1016/j.paid.2010.06.009","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","15265900","The Journal of Pain","The Journal of Pain","Guideline Warfare Over Interventional Therapies for Low Back Pain: Can We Raise the Level of Discourse?","contributor first_author true given_name Roger surname Chou first_author false given_name Steven J. surname Atlas first_author false given_name John D. surname Loeser first_author false given_name Richard W. surname Rosenquist first_author false given_name Steven P. surname Stanos","12","8","833","2011","full_text","10.1016/j.jpain.2011.04.012","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","08954356","Journal of Clinical Epidemiology","Journal of Clinical Epidemiology","Strengthening the reporting of Genetic RIsk Prediction Studies (GRIPS): explanation and elaboration","contributor first_author true given_name A. Cecile J.W. surname Janssens first_author false given_name John P.A. surname Ioannidis first_author false given_name Sara surname Bedrosian first_author false given_name Paolo surname Boffetta first_author false given_name Siobhan M. surname Dolan first_author false given_name Nicole surname Dowling first_author false given_name Isabel surname Fortier first_author false given_name Andrew N. surname Freedman first_author false given_name Jeremy M. surname Grimshaw first_author false given_name Jeffrey surname Gulcher first_author false given_name Marta surname Gwinn first_author false given_name Mark A. surname Hlatky first_author false given_name Holly surname Janes first_author false given_name Peter surname Kraft first_author false given_name Stephanie surname Melillo first_author false given_name Christopher J. surname O’Donnell first_author false given_name Michael J. surname Pencina first_author false given_name David surname Ransohoff first_author false given_name Sheri D. surname Schully first_author false given_name Daniela surname Seminara first_author false given_name Deborah M. surname Winn first_author false given_name Caroline F. surname Wright first_author false given_name Cornelia M. surname van Duijn first_author false given_name Julian surname Little first_author false given_name Muin J. surname Khoury","64","8","e1","2011","full_text","10.1016/j.jclinepi.2011.02.003","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","1040-8398 1549-7852","Critical Reviews in Food Science and Nutrition","Critical Reviews in Food Science and Nutrition","Fructose, Obesity, and Related Epidemiology","contributor first_author true given_name Geoffrey surname Livesey","50","sup1","26","2010","full_text","10.1080/10408398.2010.526870","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","1040-8398 1549-7852","Critical Reviews in Food Science and Nutrition","Critical Reviews in Food Science and Nutrition","Can Lessons Learned from Genome-Wide Research be Applied to Nutrition-Wide and Exposure-Wide Evidence?","contributor first_author true given_name John P.A. surname Ioannidis","50","sup1","31","2010","full_text","10.1080/10408398.2010.526878","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"65","1549-1277 1549-1676","PLoS Medicine","Plos Med","Large-Scale Evidence for the Effect of the COLIA1 Sp1 Polymorphism on Osteoporosis Outcomes: The GENOMOS Study","contributor first_author true given_name Stuart H. surname Ralston first_author false given_name André G. surname Uitterlinden first_author false given_name Maria Luisa surname Brandi first_author false given_name Susana surname Balcells first_author false given_name Bente L. surname Langdahl first_author false given_name Paul surname Lips first_author false given_name Roman surname Lorenc first_author false given_name Barbara surname Obermayer-Pietsch first_author false given_name Serena surname Scollen first_author false given_name Mariona surname Bustamante first_author false given_name Lise Bjerre surname Husted first_author false given_name Alisoun H. surname Carey first_author false given_name Adolfo surname Diez-Perez first_author false given_name Alison M. surname Dunning first_author false given_name Alberto surname Falchetti first_author false given_name Elzbieta surname Karczmarewicz first_author false given_name Marcin surname Kruk first_author false given_name Johannes P. T. M. surname van Leeuwen first_author false given_name Joyce B. J. surname van Meurs first_author false given_name Jon surname Mangion first_author false given_name Fiona E. A. surname McGuigan first_author false given_name Leonardo surname Mellibovsky first_author false given_name Francesca surname del Monte first_author false given_name Huibert A. P. surname Pols first_author false given_name Jonathan surname Reeve first_author false given_name David M. surname Reid first_author false given_name Wilfried surname Renner first_author false given_name Fernando surname Rivadeneira first_author false given_name Natasja M. surname van Schoor first_author false given_name Rachael E. surname Sherlock first_author false given_name John P. A. surname Ioannidis","3","4","e90","2006","full_text","10.1371/journal.pmed.0030090","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"9","0027-8424 1091-6490","Proceedings of the National Academy of Sciences","Proceedings of the National Academy of Sciences","Impossibility of successful classification when useful features are rare and weak","contributor first_author true given_name J. surname Jin","106","22","8859","2009","full_text","10.1073/pnas.0903931106","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"8","1044-3983","Epidemiology","Epidemiology","Complex Diseases, Complex Genes","contributor first_author true given_name Peter surname Kraft first_author false given_name Soumya surname Raychaudhuri","20","4","508","2009","full_text","10.1097/EDE.0b013e3181a93b98","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"7","1744-6872","Pharmacogenetics and Genomics","Pharmacogenetics and Genomics","Assessment of cumulative evidence for the association between glutathione S-transferase polymorphisms and lung cancer: application of the Venice interim guidelines","contributor first_author true given_name Scott M. surname Langevin first_author false given_name John P.A. surname Ioannidis first_author false given_name Paolo surname Vineis first_author false given_name Emanuela surname Taioli","20","10","586","2010","full_text","10.1097/FPC.0b013e32833c3892","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"2","1741-7015","BMC Medicine","BMC Med","Significance testing as perverse probabilistic reasoning","contributor first_author true given_name M Brandon surname Westover first_author false given_name Kenneth D surname Westover first_author false given_name Matt T surname Bianchi","9","1","20","2011","full_text","10.1186/1741-7015-9-20","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"5","03043959","PAIN","PAIN","Intravenous ketamine for CRPS: Making too much of too little?","contributor first_author true given_name R.F. surname Bell first_author false given_name R.A. surname Moore","150","1","10","2010","full_text","10.1016/j.pain.2010.03.014","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"8","03043959","PAIN","PAIN","Numbers-needed-to-treat analyses – Do timing, dropouts, and outcome matter? Pooled analysis of two randomized, placebo-controlled chronic low back pain trials","contributor first_author true given_name R. Andrew surname Moore first_author false given_name Steven S. surname Smugar first_author false given_name Hongwei surname Wang first_author false given_name Paul M. surname Peloso first_author false given_name Arnold surname Gammaitoni","151","3","592","2010","full_text","10.1016/j.pain.2010.07.013","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"31","02709139","Hepatology","Hepatology","Peginterferon alpha-2a is associated with higher sustained virological response than peginterferon alfa-2b in chronic hepatitis C: Systematic review of randomized trials","contributor first_author true given_name Tahany surname Awad first_author false given_name Kristian surname Thorlund first_author false given_name Goran surname Hauser first_author false given_name Davor surname Stimac first_author false given_name Mahasen surname Mabrouk first_author false given_name Christian surname Gluud","51","4","1176","2010","full_text","10.1002/hep.23504","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"4","08853185 15318257","Movement Disorders","Mov Disord.","Launching invasive, first-in-human trials against Parkinson's disease: Ethical considerations","contributor first_author true given_name Jonathan surname Kimmelman first_author false given_name Alex John surname London first_author false given_name Bernard surname Ravina first_author false given_name Tim surname Ramsay first_author false given_name Mark surname Bernstein first_author false given_name Alan surname Fine first_author false given_name Frank W. surname Stahnisch first_author false given_name Marina Elena surname Emborg","24","13","1893","2009","full_text","10.1002/mds.22712","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"24","1467-5463 1477-4054","Briefings in Bioinformatics","Briefings in Bioinformatics","Stability and aggregation of ranked gene lists","contributor first_author true given_name A.-L. surname Boulesteix first_author false given_name M. surname Slawski","10","5","556","2009","full_text","10.1093/bib/bbp034","h"
"fl_count","issn","journal_title","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"3","15387933 15387836","Journal of Thrombosis and Haemostasis","No praise for folly: genomics will never be useful in arterial thrombosis","contributor first_author true given_name P. H. surname REITSMA","5","3","454","2007","full_text","10.1111/j.1538-7836.2007.02405.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","01656147","Trends in Pharmacological Sciences","Trends in Pharmacological Sciences","Connecting chemosensitivity, gene expression and disease","contributor first_author true given_name David G. surname Covell","29","1","1","2008","full_text","10.1016/j.tips.2007.10.015","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"4","0266-4623 1471-6348","International Journal of Technology Assessment in Health Care","Int J Technol Assess Health Care","How much searching is enough? Comprehensive versus optimal retrieval for technology assessments","contributor first_author true given_name Andrew surname Booth","26","04","431","2010","full_text","10.1017/S0266462310000966","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","1423-0062 0001-5652","Human Heredity","Hum Hered","Where’s the Evidence?","contributor first_author true given_name Veronica J. surname Vieland","71","1","59","2011","full_text","10.1159/000324838","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","01406736","The Lancet","The Lancet","Institutional reviews and innovation in clinical research","contributor first_author true given_name Jonathan surname Reeve","368","9543","1223","2006","full_text","10.1016/S0140-6736(06)69499-3","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","0031-5125 1558-688X","Perceptual and Motor Skills","Perceptual and Motor Skills","SAMPLE SIZE IN PSYCHOLOGICAL RESEARCH OVER THE PAST 30 YEARS1,2","contributor first_author true given_name JACOB M. surname MARSZALEK first_author false given_name CAROLYN surname BARBER first_author false given_name JULIE surname KOHLHART first_author false given_name COOPER B. surname HOLMES","112","2","331","2011","full_text","10.2466/03.11.PMS.112.2.331-348","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","09546111","Respiratory Medicine","Respiratory Medicine","Daily SMS reminders for asthma treatment adherence: A comment on Strandbygaard et al.","contributor first_author true given_name Ilya surname Razykov first_author false given_name Evan G. surname Newton first_author false given_name Janie surname Lober first_author false given_name Brett D. surname Thombs","104","8","1234","2010","full_text","10.1016/j.rmed.2009.12.018","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","15747891","Molecular Oncology","Molecular Oncology","Multidimensionality of microarrays: Statistical challenges and (im)possible solutions","contributor first_author true given_name Stefan surname Michiels first_author false given_name Andrew surname Kramar first_author false given_name Serge surname Koscielny","5","2","190","2011","full_text","10.1016/j.molonc.2011.01.002","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"13","1367-4803 1460-2059","Bioinformatics","Bioinformatics","Over-optimism in bioinformatics research","contributor first_author true given_name A.-L. surname Boulesteix","26","3","437","2010","full_text","10.1093/bioinformatics/btp648","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","1526-5161 1536-0075","The American Journal of Bioethics","The American Journal of Bioethics","Social Networking and Personal Genomics: Suggestions for Optimizing the Interaction","contributor first_author true given_name Dov surname Greenbaum first_author false given_name Mark surname Gerstein","9","6-7","15","2009","full_text","10.1080/15265160902894039","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","0887-3267 1547-3333","The Humanistic Psychologist","The Humanistic Psychologist","Are Qualitative Methods Always Best for Humanistic Psychology Research? A Conversation on the Epistemological Divide Between Humanistic and Positive Psychology","contributor first_author true given_name Zeno surname Franco first_author false given_name Harris surname Friedman first_author false given_name Mike surname Arons","36","2","159","2008","full_text","10.1080/08873260802111242","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"10","1362-3699 1743-9396","Medicine, Conflict and Survival","Medicine, Conflict and Survival","HIV/AIDS in African militaries: an ecological analysis","contributor first_author true given_name Oumar surname Ba first_author false given_name Christopher surname O'Regan first_author false given_name Jean surname Nachega first_author false given_name Curtis surname Cooper first_author false given_name Aranka surname Anema first_author false given_name Beth surname Rachlis first_author false given_name Edward J. surname Mills","24","2","88","2008","full_text","10.1080/13623690801950260","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"2","00225223","The Journal of Thoracic and Cardiovascular Surgery","The Journal of Thoracic and Cardiovascular Surgery","Believability of clinical trials: A diagnostic testing perspective","contributor first_author true given_name Michael S. surname Lauer","132","2","249","2006","full_text","10.1016/j.jtcvs.2006.03.044","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"8","08954356","Journal of Clinical Epidemiology","Journal of Clinical Epidemiology","Statistically significant meta-analyses of clinical trials have modest credibility and inflated effects","contributor first_author true given_name Tiago V. surname Pereira first_author false given_name John P.A. surname Ioannidis","64","10","1060","2011","full_text","10.1016/j.jclinepi.2010.12.012","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","00447870","Proceedings of the American Society for Information Science and Technology","Proc. Am. Soc. Info. Sci. Tech.","Information seeking and source selection among ePatients with cancer: Findings from the HINTS 2005","contributor first_author true given_name Kyunghye surname Kim first_author false given_name Nahyun surname Kwon","44","1","1","2008","full_text","10.1002/meet.1450440257","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"52","1549-1277 1549-1676","PLoS Medicine","Plos Med","Local Literature Bias in Genetic Epidemiology: An Empirical Evaluation of the Chinese Literature","contributor first_author true given_name Zhenglun surname Pan first_author false given_name Thomas A. surname Trikalinos first_author false given_name Fotini K. surname Kavvoura first_author false given_name Joseph surname Lau first_author false given_name John P.A. surname Ioannidis","2","12","e334","2005","full_text","10.1371/journal.pmed.0020334","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"10","1098-3600 1530-0366","Genetics in Medicine","Genet Med","Concordance of functional in vitro data and epidemiological associations in complex disease genetics","contributor first_author true given_name John P A surname Ioannidis first_author false given_name Fotini K surname Kavvoura","8","9","583","2006","full_text","10.1097/01.gim.0000237775.93658.0c","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","1555-5542 1555-5550","Biological Theory","Biological Theory","Agents, Modeling Processes, and the Allure of Prophecy","contributor first_author true given_name William A. surname Griffin first_author false given_name Manfred D. surname Laubichler first_author false given_name Werner surname Callebaut","3","1","73","2008","full_text","10.1162/biot.2008.3.1.73","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"56","0300-5771 1464-3685","International Journal of Epidemiology","International Journal of Epidemiology","Apparently conclusive meta-analyses may be inconclusive--Trial sequential analysis adjustment of random error risk due to repetitive testing of accumulating data in apparently conclusive neonatal meta-analyses","contributor first_author true given_name J. surname Brok first_author false given_name K. surname Thorlund first_author false given_name J. surname Wetterslev first_author false given_name C. surname Gluud","38","1","287","2008","full_text","10.1093/ije/dyn188","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"125","07410395 10982272","Genetic Epidemiology","Genet. Epidemiol.","Estimation of significance thresholds for genomewide association scans","contributor first_author true given_name Frank surname Dudbridge first_author false given_name Arief surname Gusnanto","32","3","227","2008","full_text","10.1002/gepi.20297","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"98","02776715 10970258","Statistics in Medicine","Statist. Med.","Recent developments in meta-analysis","contributor first_author true given_name Alexander J. surname Sutton first_author false given_name Julian P. T. surname Higgins","27","5","625","2008","full_text","10.1002/sim.2934","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"4","0085-2538 1523-1755","Kidney International","Kidney Int","Acute kidney injury: Better biomarkers and beyond","contributor first_author true given_name C R surname Parikh first_author false given_name A X surname Garg","73","7","801","2008","full_text","10.1038/ki.2008.17","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"24","0002-9262 1476-6256","American Journal of Epidemiology","American Journal of Epidemiology","A Systematic Evaluation of Factors Associated With Nocturia--The Population-based FINNO Study","contributor first_author true given_name K. A. O. surname Tikkinen first_author false given_name A. surname Auvinen first_author false given_name T. M. surname Johnson first_author false given_name J. P. surname Weiss first_author false given_name T. surname Keranen first_author false given_name A. surname Tiitinen first_author false given_name O. surname Polo first_author false given_name M. surname Partinen first_author false given_name T. L. J. surname Tammela","170","3","361","2009","full_text","10.1093/aje/kwp133","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"47","0002-9262 1476-6256","American Journal of Epidemiology","American Journal of Epidemiology","Genome-Wide Association Studies, Field Synopses, and the Development of the Knowledge Base on Genetic Variation and Human Diseases","contributor first_author true given_name M. J. surname Khoury first_author false given_name L. surname Bertram first_author false given_name P. surname Boffetta first_author false given_name A. S. surname Butterworth first_author false given_name S. J. surname Chanock first_author false given_name S. M. surname Dolan first_author false given_name I. surname Fortier first_author false given_name M. surname Garcia-Closas first_author false given_name M. surname Gwinn first_author false given_name J. P. T. surname Higgins first_author false given_name A. C. J. W. surname Janssens first_author false given_name J. surname Ostell first_author false given_name R. P. surname Owen first_author false given_name R. A. surname Pagon first_author false given_name T. R. surname Rebbeck first_author false given_name N. surname Rothman first_author false given_name J. L. surname Bernstein first_author false given_name P. R. surname Burton first_author false given_name H. surname Campbell first_author false given_name A. surname Chockalingam first_author false given_name H. surname Furberg first_author false given_name J. surname Little first_author false given_name T. R. surname O'Brien first_author false given_name D. surname Seminara first_author false given_name P. surname Vineis first_author false given_name D. M. surname Winn first_author false given_name W. surname Yu first_author false given_name J. P. A. surname Ioannidis","170","3","269","2009","full_text","10.1093/aje/kwp119","h"
"fl_count","issn","journal_title","article_title","volume","issue","first_page","year","publication_type","doi","url"
"7","09652140 13600443","Addiction","Reliability and replicability of genetic association studies","104","9","1439","2009","full_text","10.1111/j.1360-0443.2009.02662.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"9","0937-941X 1433-2965","Osteoporosis International","Osteoporos Int","Polymorphisms in the 5′ flank of COL1A1 gene and osteoporosis: meta-analysis of published studies","contributor first_author true given_name H. surname Jin first_author false given_name E. surname Evangelou first_author false given_name J. P. A. surname Ioannidis first_author false given_name S. H. surname Ralston","22","3","911","2011","full_text","10.1007/s00198-010-1364-5","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"2","0895-7061 1941-7225","American Journal of Hypertension","Am J Hypertens","P Values: Use and Misuse in Medical Literature","contributor first_author true given_name Hillel W. surname Cohen","24","1","18","2011","full_text","10.1038/ajh.2010.205","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
